datetime,PM2.5,PM10,AQI,PM2.5_lag_1h,PM2.5_lag_3h,PM2.5_lag_6h,PM10_lag_1h,PM10_lag_3h,PM10_lag_6h,PM2.5_mean_3h,PM2.5_std_3h,PM2.5_mean_6h,PM2.5_std_6h,PM10_mean_3h,PM10_std_3h,PM10_mean_6h,PM10_std_6h
2023-01-01 19:00:00,55.98422971888596,105.57971932531794,82.0544723613077,57.929675659568616,56.20224555960032,49.77897134217225,99.4993524991958,100.90693924290372,86.75754955185907,61.61520132616024,8.126747877687142,60.04389153649661,5.963701992619855,97.37633723622345,9.445558580075089,98.0983665891711,7.864407930682126
2023-01-01 20:00:00,70.93169860002615,87.0499398841566,80.55932570619788,55.98422971888596,56.20224555960032,51.37541083743484,105.57971932531794,89.99416360881663,90.38582935545334,63.30972748007014,7.478143407792419,61.50996368656925,5.91141559416107,99.39658139470349,10.692509706303731,97.39563772924181,7.750811767942402
2023-01-01 21:00:00,63.013254121298274,105.56008497463591,82.56556953615136,70.93169860002615,57.929675659568616,57.829203884101865,87.0499398841566,99.4993524991958,102.00409210206614,66.3145437271202,4.119959561878235,61.81553834860949,5.622501183328339,96.43353031404018,9.257749097791953,100.28060063495718,7.665898576298989
2023-01-01 22:00:00,64.99867846003615,96.69056608332802,80.77155849489914,63.013254121298274,55.98422971888596,56.20224555960032,105.56008497463591,105.57971932531794,100.90693924290372,62.01587537105873,3.5870409889123414,62.64637840980384,5.292052329086307,103.18486403369093,5.691413523717194,99.92218708870801,7.759432092526194
2023-01-01 23:00:00,58.03569353184178,107.30394104310886,89.09662836331091,64.99867846003615,70.93169860002615,56.20224555960032,96.69056608332802,87.0499398841566,89.99416360881663,61.98302933953753,3.573768296894818,64.42343488063663,4.305782321359265,100.44779278271255,5.9467149032219195,97.275379965769,8.1427122128742
2023-01-02 00:00:00,62.91471602673469,97.34887122170076,85.31442313451986,58.03569353184178,63.013254121298274,57.929675659568616,107.30394104310886,105.56008497463591,99.4993524991958,62.53232603415305,4.318154547728373,62.729786380500336,3.0489221443992736,98.11722961749784,8.82764717171056,98.061527272812,7.1217303003934775
2023-01-02 01:00:00,66.6465685438827,89.6988765876839,79.48169357480539,62.91471602673469,64.99867846003615,55.98422971888596,97.34887122170076,96.69056608332802,105.57971932531794,63.44369738994192,2.9738772271526757,63.696406372999625,3.944574109731697,92.93819051193306,3.957231302916656,98.09924736872927,7.169826390029838
2023-01-02 02:00:00,60.769807599208384,91.76682372641454,76.38232609731607,66.6465685438827,58.03569353184178,70.93169860002615,89.6988765876839,107.30394104310886,87.0499398841566,65.4097834064617,4.1617736425275496,63.58284573400939,3.9092342701237035,95.75070195474602,8.752463158053947,99.99391004272543,8.157165458059433
2023-01-02 03:00:00,68.81297407629404,105.78640555013958,87.6597837933716,60.769807599208384,62.91471602673469,63.013254121298274,91.76682372641454,97.34887122170076,105.56008497463591,64.63336543386572,4.030886729907892,64.94753666555673,2.878896433651001,101.87059046795304,8.823560955299481,98.65807466959114,7.335536108643317
2023-01-02 04:00:00,64.31731462609474,108.05854212730502,88.02848229489113,68.81297407629404,66.6465685438827,64.99867846003615,105.78640555013958,89.6988765876839,96.69056608332802,66.45137594117153,2.2564503598346985,65.29689137725119,2.7047949718050406,104.3779588272492,4.55129883518495,101.12289708385629,9.08391422222428
2023-01-02 05:00:00,66.2238391211258,99.28892880430304,79.68800626711919,64.31731462609474,60.769807599208384,58.03569353184178,108.05854212730502,91.76682372641454,107.30394104310886,65.18399934804064,0.9649849306279116,67.1212359599281,5.761490928839008,106.49509221296654,6.565568607745885,101.87386884890022,8.08154494771307
2023-01-02 06:00:00,65.0108442969014,112.13780570729156,87.80219538982645,66.2238391211258,68.81297407629404,62.91471602673469,99.28892880430304,105.78640555013958,97.34887122170076,69.60910648599048,6.940489695622158,68.41793283492576,4.849454495073237,101.87714722984738,9.242465130014429,104.47899390618905,6.545162222407049
2023-01-02 07:00:00,77.59263603994422,94.2047071779476,80.89291938731316,65.0108442969014,64.31731462609474,66.6465685438827,112.13780570729156,108.05854212730502,89.6988765876839,70.38448972868001,6.488406273804764,67.54728914910807,5.219183372508363,104.58002898512892,9.292627504929445,103.28598803302437,6.901835056733289
2023-01-02 08:00:00,68.5499888491944,107.39757407014758,89.17145082748682,77.59263603994422,66.2238391211258,60.769807599208384,94.2047071779476,99.28892880430304,91.76682372641454,69.91057895017549,7.100216596825878,69.03176682413208,5.380923592933896,100.07688385308218,6.714653961276941,102.51831356366802,6.509856270259629
2023-01-02 09:00:00,63.58911196138785,98.6283703111514,83.05032895537784,68.5499888491944,65.0108442969014,68.81297407629404,107.39757407014758,112.13780570729156,105.78640555013958,68.45442716227366,4.818245148597056,68.53017668326548,5.817570281011307,103.15947989748865,4.391938884614076,104.1963194561514,6.801987013950213
2023-01-02 10:00:00,73.22418067623876,103.45249531116694,86.88877860680473,63.58911196138785,77.59263603994422,64.31731462609474,98.6283703111514,94.2047071779476,108.05854212730502,66.67586363785095,5.6741046299069575,69.45218200355862,5.581851233823836,103.81260992717391,5.373354947480013,102.56744024546664,5.580392439653573
2023-01-02 11:00:00,63.214298275926254,109.35696415920336,91.0075915074349,73.22418067623876,68.5499888491944,66.2238391211258,103.45249531116694,107.39757407014758,99.28892880430304,68.99378505694175,5.181621270172707,66.4955724711124,5.083577200638244,105.05799663785113,3.7625467705690308,104.60008068966874,3.890284325846389
2023-01-02 12:00:00,70.54287621866024,102.36453044318309,82.77640634191464,63.214298275926254,63.58911196138785,65.0108442969014,109.35696415920336,98.6283703111514,112.13780570729156,64.53671777995113,5.466266685031838,65.59318870958174,5.1263284252655135,106.04068148184882,3.510079948709905,106.31969622138904,6.665001797315811
2023-01-02 13:00:00,59.85297884526689,106.40054984316004,78.733639703584,70.54287621866024,73.22418067623876,77.59263603994422,102.36453044318309,103.45249531116694,94.2047071779476,64.51051378131251,5.47595557479901,66.8047617788855,5.409186069699126,108.82678251560417,7.957778203997609,107.41433972629915,5.604060268321714
2023-01-02 14:00:00,63.13568628001042,117.71526726046936,91.0988322259198,59.85297884526689,63.214298275926254,68.5499888491944,106.40054984316004,109.35696415920336,107.39757407014758,64.61573850082927,5.650094434471366,66.87346647344582,5.508731438542679,109.77068281474716,6.906512309067348,109.6058656430974,6.275686674872298
2023-01-02 15:00:00,70.85855037721048,105.19623134061209,91.16868576674774,63.13568628001042,70.54287621866024,63.58911196138785,117.71526726046936,102.36453044318309,98.6283703111514,69.2102151669405,5.440960421969087,68.14489267774441,5.37397432282862,113.171049804346,6.9288045538698615,108.20326600096202,7.212892602503373
2023-01-02 16:00:00,73.63640884360065,116.60165081195652,100.1708129021522,70.85855037721048,59.85297884526689,73.22418067623876,105.19623134061209,106.40054984316004,103.45249531116694,71.77927157417632,1.6083471983348634,67.95803973931085,5.292798455995069,107.57974948631987,8.097653781312125,110.18224983098521,6.913222828486385
2023-01-02 17:00:00,70.84285550171782,100.941366306391,84.5154581154476,73.63640884360065,63.13568628001042,63.214298275926254,116.60165081195652,117.71526726046936,109.35696415920336,71.30034097779242,2.144245535088737,69.39595920140327,3.5282814868137393,110.59381684722325,8.442366385610786,112.70075320861106,7.936729010931992
2023-01-02 18:00:00,69.4217585880588,114.23843342332226,95.06613850598444,70.84285550171782,70.85855037721048,70.54287621866024,100.941366306391,105.19623134061209,102.36453044318309,69.58170323586604,1.1892740529546937,69.29858915336597,3.737459991480847,112.23045661287614,10.431073735373884,108.10536831760236,11.592771373095012
2023-01-02 19:00:00,68.48049561782153,121.51157010891517,94.88050745486623,69.4217585880588,73.63640884360065,59.85297884526689,114.23843342332226,116.60165081195652,106.40054984316004,66.81790673255558,3.724698838920441,68.53466794981276,3.822304399949272,108.63098714888484,16.41889302123398,107.81203046967259,11.702849850331816
2023-01-02 20:00:00,62.55146599178647,90.14295791441708,75.82933005327932,68.48049561782153,70.84285550171782,63.13568628001042,121.51157010891517,100.941366306391,117.71526726046936,65.76899492183311,2.9967309700485103,67.5075035874966,2.891993646718134,105.03024409212192,15.744941410137127,107.42533896837953,11.38844084834074
2023-01-02 21:00:00,66.2750231558913,103.43620425303348,87.50659351692241,62.55146599178647,69.4217585880588,70.85855037721048,90.14295791441708,114.23843342332226,105.19623134061209,65.43330393912713,2.566667647890047,68.18985110317034,4.076677797875937,102.6202213238829,12.089941951275776,108.57721643542347,10.942236258443744
2023-01-02 22:00:00,67.47342266970364,114.28150180419816,92.83443087219116,66.2750231558913,68.48049561782153,73.63640884360065,103.43620425303348,121.51157010891517,116.60165081195652,69.5617954737851,4.6934187071255735,68.48899962040701,4.247434142376905,108.52344572196212,5.453678935121731,108.24031159027396,10.762716392496563
2023-01-02 23:00:00,74.93694059576035,107.8526311086547,86.66560938125477,67.47342266970364,62.55146599178647,70.84285550171782,114.28150180419816,90.14295791441708,100.941366306391,71.20900431898092,3.731764836767173,67.15946964226471,5.354785873757745,111.450379088426,3.2822827919834676,105.34603212127901,8.597175784723843
2023-01-03 00:00:00,71.21664969147878,112.21700435242516,96.14644807112964,74.93694059576035,66.2750231558913,69.4217585880588,107.8526311086547,103.43620425303348,114.23843342332226,68.88563534540226,7.493837632728476,68.5228713040831,4.974813835626901,108.0718429186751,4.040018414410753,108.54885621443741,4.31245531457288
2023-01-03 01:00:00,60.503315748967694,104.14589329494548,86.46487858439895,71.21664969147878,67.47342266970364,68.48049561782153,112.21700435242516,114.28150180419816,121.51157010891517,67.48394713438108,6.050261341156462,68.63574331211551,4.921004706170928,108.57426670691268,4.092508533123442,109.15466917661753,3.6559240857351742
2023-01-03 02:00:00,70.73187596269679,109.3599024733674,88.16920111350352,60.503315748967694,74.93694059576035,62.55146599178647,104.14589329494548,107.8526311086547,90.14295791441708,66.06248230525009,5.172004724485134,68.26231702905727,5.108294141565367,106.85895926480909,2.6134689547727743,109.65249703468528,4.580201811258213
2023-01-03 03:00:00,66.95225520408577,107.0710820261144,88.19907921541233,70.73187596269679,71.21664969147878,66.2750231558913,109.3599024733674,112.21700435242516,103.43620425303348,67.63899871271228,2.813093129582821,67.67109802336454,4.326790285252349,111.23315115069545,5.350557960387583,109.93243092032766,4.498800084944463
2023-01-03 04:00:00,65.23286497135429,117.26846895260458,92.73275752082763,66.95225520408577,60.503315748967694,67.47342266970364,107.0710820261144,104.14589329494548,114.28150180419816,67.85824891234797,3.176798194621489,67.99738556987276,4.704931668167921,111.29059513374266,5.321235695328767,109.51791141720251,4.358596119130643
2023-01-03 05:00:00,71.38962656160388,109.532234422509,91.24295178952816,65.23286497135429,70.73187596269679,74.93694059576035,117.26846895260458,109.3599024733674,107.8526311086547,69.93228883449544,4.166505754812291,70.10922877346617,3.3034150960834916,112.17686356959592,4.410566936407387,109.36500354740468,4.594459953443103
2023-01-03 06:00:00,73.17437497052815,109.72988733367418,89.80121569056492,71.38962656160388,66.95225520408577,71.21664969147878,109.532234422509,107.0710820261144,112.21700435242516,72.57945883422006,1.030424974327782,68.84131952294597,4.320116918310719,107.49685594411392,3.6978721947848596,108.15167185533566,5.473295108174808
2023-01-03 07:00:00,73.17437497052815,103.22844607615856,85.76870716710171,73.17437497052815,65.23286497135429,60.503315748967694,109.72988733367418,117.26846895260458,104.14589329494548,69.82439013354396,5.802343942241878,68.58068067314996,4.500297586941642,105.01274857692864,4.125327985082054,107.29670159669853,6.046494637221019
2023-01-03 08:00:00,63.12442045957559,102.0799123209532,82.52550417729006,73.17437497052815,71.38962656160388,70.73187596269679,103.22844607615856,109.532234422509,109.3599024733674,67.22907251180446,5.2717541537186845,69.07205195181386,4.21346693530561,102.4165396238011,0.7065409748750946,105.74242016601545,3.7225533165874825
2023-01-03 09:00:00,65.38842210530962,101.94126047429155,87.18302834757868,63.12442045957559,73.17437497052815,66.95225520408577,102.0799123209532,109.72988733367418,107.0710820261144,65.56464506940763,2.5329378779026714,69.00206106337073,4.170538826982696,103.987984387917,3.425655341639894,104.28205735333695,3.656576448759313
2023-01-03 10:00:00,68.18109264333772,107.94278036850622,89.69273696970528,65.38842210530962,73.17437497052815,65.23286497135429,101.94126047429155,103.22844607615856,117.26846895260458,68.1797319931975,2.7906298116013435,67.3464583116384,4.154642031602526,103.55136612974525,3.8478979114374265,103.62260001925995,2.712487370222736
2023-01-03 11:00:00,70.96968123094517,100.77005754643795,84.75802639243325,68.18109264333772,63.12442045957559,71.38962656160388,107.94278036850622,102.0799123209532,109.532234422509,67.46384411147234,3.9140638589114203,65.85591907981537,3.121397349376035,104.8286604147188,3.678454043804105,106.30825202048804,6.934940733793136
2023-01-03 12:00:00,63.24075846013415,105.7731433292122,86.82204702661822,70.96968123094517,65.38842210530962,73.17437497052815,100.77005754643795,101.94126047429155,109.72988733367418,66.1471930902231,4.205651862790883,65.19007609764718,4.094899354455584,108.62851965305909,9.60975896019642,107.4550255973872,6.6593141554874276
2023-01-03 13:00:00,64.23113957958998,119.3423580835271,83.24112096966832,63.24075846013415,68.18109264333772,73.17437497052815,105.7731433292122,107.94278036850622,103.22844607615856,62.20042020209684,2.705320672490609,63.985522830650176,4.9900388942029705,111.3586850650292,7.095362746111311,106.89898471471425,7.318446760266274
2023-01-03 14:00:00,59.12936256656639,108.96055378234831,87.49125527557366,64.23113957958998,70.96968123094517,63.12442045957559,119.3423580835271,100.77005754643795,102.0799123209532,60.50720154982799,3.2611604874101925,63.89968803465877,4.907177572639948,108.96930901470971,10.368674224957088,107.2443369050364,7.425659356023523
2023-01-03 15:00:00,58.1611025033276,98.6050151782537,73.16391750445635,59.12936256656639,63.24075846013415,65.38842210530962,108.96055378234831,105.7731433292122,101.94126047429155,61.652182979094455,5.230643823487755,63.70923255757068,4.589813289953912,105.86015415701371,6.305211278489909,106.49999720632529,8.36841788794786
2023-01-03 16:00:00,67.66608386738937,110.01489351043914,87.75316586470487,58.1611025033276,64.23113957958998,68.18109264333772,98.6050151782537,119.3423580835271,107.94278036850622,65.21804491304451,6.206259822026031,63.52073038576048,4.635895228845146,101.64130934762136,7.342433468847578,102.60442294717977,12.956814523934828
2023-01-03 17:00:00,69.82694836841654,96.30401935417125,79.70647417741546,67.66608386738937,59.12936256656639,70.96968123094517,110.01489351043914,108.96055378234831,100.77005754643795,66.53425922169298,3.9811525432259796,63.96455182265051,4.840464540716376,96.23953687964985,13.807710794259746,97.67234911323624,10.756607263442179
2023-01-03 18:00:00,62.109745429273005,82.39969777433917,68.37067717464338,69.82694836841654,58.1611025033276,63.24075846013415,96.30401935417125,98.6050151782537,105.7731433292122,66.27692066620656,3.895440746653952,64.62208827597455,4.288807576425146,89.48454406945875,6.955958307718575,93.16780121179515,10.74311360036343
2023-01-03 19:00:00,66.89406820093015,89.74991507986581,81.80447200253354,62.109745429273005,67.66608386738937,64.23113957958998,82.39969777433917,110.01489351043914,119.3423580835271,64.02613163890459,2.5301229516970216,64.4977449849668,4.518268530489741,84.69429307596893,4.384503956845121,92.25844108594113,10.416793147455294
2023-01-03 20:00:00,63.074581286510615,81.93326637370181,71.10082022617054,66.89406820093015,69.82694836841654,59.12936256656639,89.74991507986581,96.30401935417125,108.96055378234831,62.46123074824063,4.769185465300381,63.52122734499225,4.325600256756962,88.27734529223243,5.750973844333228,89.78051667312069,6.30494117150864
2023-01-03 21:00:00,57.41504275728112,93.14885442312963,76.32146023539752,63.074581286510615,62.109745429273005,58.1611025033276,81.93326637370181,82.39969777433917,98.6050151782537,60.76553402377794,2.9700249663410925,63.05599518322134,3.601217187497512,90.07648927678264,7.122678752785856,91.63477300515784,9.455838049255181
2023-01-03 22:00:00,61.80697802754208,95.14734703351644,78.3364007938917,57.41504275728112,66.89406820093015,67.66608386738937,93.14885442312963,89.74991507986581,110.01489351043914,62.085858727538096,4.8163156769645665,62.45412837614274,4.063135035383912,98.57525293434674,7.73288582253362,93.84014523670798,8.34952722991662
2023-01-03 23:00:00,67.03555539779109,107.42955734639412,88.66367885376197,61.80697802754208,63.074581286510615,69.82694836841654,95.14734703351644,81.93326637370181,96.30401935417125,62.44702600404486,4.304344834688157,62.27529347023185,3.84646837075767,99.40294518118354,6.955471413413979,93.92248547325056,8.30343225454
2023-01-04 00:00:00,58.4985445868014,95.63193116364005,77.29570354840149,67.03555539779109,57.41504275728112,62.109745429273005,107.42955734639412,93.14885442312963,82.39969777433917,63.78505291668578,4.618346918425965,59.13087908362662,8.251513126383012,97.7684816697185,8.789758538731965,96.53285364104356,5.892372772348842
2023-01-04 01:00:00,65.82105876546485,90.24395649912132,74.18353095972738,58.4985445868014,61.80697802754208,66.89406820093015,95.63193116364005,95.14734703351644,89.74991507986581,56.175899439715145,10.992090856575254,59.68088758424301,8.224207318823948,94.49045434774037,3.8063676197385963,93.0445928016206,11.664394183899871
2023-01-04 02:00:00,44.20809496687917,97.59547538045976,73.89058563201087,65.82105876546485,67.03555539779109,63.074581286510615,90.24395649912132,107.42955734639412,81.93326637370181,56.91474916444116,11.296548823825404,58.768114384554146,8.2449368343972,86.68624042205767,13.056826247698604,92.30796357890047,11.644584442177308
2023-01-04 03:00:00,60.71509376097946,72.21928938659194,64.98592182430176,44.20809496687917,58.4985445868014,57.41504275728112,97.59547538045976,95.63193116364005,93.14885442312963,53.75117585242253,8.550398443552158,56.54241250987582,7.317063270478828,86.84744548808244,13.125518597290878,90.05828617186334,9.1824690899725
2023-01-04 04:00:00,56.330338829408944,90.72757169719566,68.85920956732303,60.71509376097946,65.82105876546485,61.80697802754208,72.21928938659194,90.24395649912132,95.14734703351644,56.90892558003649,3.5523907962764527,55.94419217237621,7.271736048453209,85.62611799598632,11.720647072426678,86.59412065333179,10.487188656817478
2023-01-04 05:00:00,53.681344149721085,93.93149290417136,72.5220730440485,56.330338829408944,44.20809496687917,67.03555539779109,90.72757169719566,97.59547538045976,107.42955734639412,54.97363518031128,1.3256715061884305,52.270746973174376,6.838584308226102,86.50200088460592,10.21991413815406,87.34135799690205,10.948826994246344
2023-01-04 06:00:00,54.9092225618038,74.84693805245071,69.38035967903018,53.681344149721085,60.71509376097946,58.4985445868014,93.93149290417136,72.21928938659194,95.63193116364005,50.79031809392624,6.101742850100233,53.54981212608384,5.641976958651047,87.83527050572165,11.255262956853075,85.60531864103218,9.75889774567572
2023-01-04 07:00:00,43.78038757025383,94.72738056054288,71.80454929173884,54.9092225618038,56.330338829408944,65.82105876546485,74.84693805245071,90.72757169719566,90.24395649912132,50.19069867213119,5.7540724748494805,52.434771895858084,4.485176341120332,85.58451928607803,10.035703632058048,86.90820890524901,7.972700809197868
2023-01-04 08:00:00,51.882485884335935,87.17923924524055,68.48490616156465,43.78038757025383,53.681344149721085,44.20809496687917,94.72738056054288,93.93149290417136,97.59547538045976,49.895908611404884,5.40343703152023,52.8603941068626,5.018269418559097,87.31441692589209,7.346307618328736,86.33763991179023,7.764479898197429
2023-01-04 09:00:00,54.02485237962489,80.03663097189283,65.98296856280358,51.882485884335935,54.9092225618038,60.71509376097946,87.17923924524055,74.84693805245071,72.21928938659194,54.93047011979897,3.587570206470467,51.9395822142688,5.334429478027046,84.8400093178588,4.160316551445628,87.23027087621581,9.018664440488344
2023-01-04 10:00:00,58.88407209543608,87.30415773644302,72.12920976228739,54.02485237962489,43.78038757025383,56.330338829408944,80.03663097189283,94.72738056054288,90.72757169719566,53.68846575640641,5.371704912074323,50.44763378489051,5.583751243206882,88.8760224663536,9.721107367244517,88.33160287421869,7.475447523414404
2023-01-04 11:00:00,48.15647279415827,99.28727869072492,79.95211969312412,58.88407209543608,51.882485884335935,53.681344149721085,87.30415773644302,87.17923924524055,93.93149290417136,50.99935895837613,6.916311235785414,50.94146767260668,4.973879804887904,89.3487888225453,9.090299874304,86.0210442578137,7.242074027113345
2023-01-04 12:00:00,45.95753198553406,81.45493004046796,64.85203736969567,48.15647279415827,54.02485237962489,54.9092225618038,99.28727869072492,80.03663097189283,74.84693805245071,46.95246522541438,1.1142796893956162,51.14145481134767,5.042926644582798,87.20207919776858,10.470259124733204,83.83837271628784,8.658225244857318
2023-01-04 13:00:00,46.7433908965508,80.86402886211292,65.09383482090507,45.95753198553406,58.88407209543608,43.78038757025383,81.45493004046796,87.30415773644302,94.72738056054288,48.59444386628892,3.90650290303879,50.37139041911556,4.864168977471546,78.80072296622207,4.096155211683754,82.13931934783609,10.38210130773548
2023-01-04 14:00:00,53.08240871678189,74.08320999608533,66.67365971852914,46.7433908965508,48.15647279415827,51.882485884335935,80.86402886211292,99.28727869072492,87.17923924524055,49.743421879854985,3.183073205933183,47.95243734614977,3.0574299102979463,74.9298498731269,5.559421443382929,81.28386281627371,10.078440130637494
2023-01-04 15:00:00,49.40446602623227,69.84231076118243,60.339755870786895,53.08240871678189,45.95753198553406,54.02485237962489,74.08320999608533,81.45493004046796,80.03663097189283,48.952409466885165,4.373584592529314,48.067709384174805,3.079618565585398,75.36564643477884,6.263801330938797,75.99831323079316,6.38890353976577
2023-01-04 16:00:00,44.37035365764133,82.17141854706874,62.49375966489293,49.40446602623227,46.7433908965508,58.88407209543608,69.84231076118243,80.86402886211292,87.30415773644302,47.5409749020607,2.7598937838879603,48.08061556452145,3.069150946805396,73.19590349536428,7.855331476595939,74.73864187055946,5.817406178855723
2023-01-04 17:00:00,48.84810502230848,67.57398117784163,57.62199355282012,44.37035365764133,53.08240871678189,48.15647279415827,82.17141854706874,74.08320999608533,99.28727869072492,46.41780924918791,2.2632916900864615,48.56785775686532,3.046373547181763,74.54743386799204,7.32042951872313,72.6636652390079,5.401046111510197
2023-01-04 18:00:00,46.03496906761392,73.89690187906572,59.75113169509763,48.84810502230848,49.40446602623227,45.95753198553406,67.57398117784163,69.84231076118243,81.45493004046796,48.18330604684547,1.9050189582697332,46.48656147780087,3.566577283839976,69.96168404323693,3.4337928717795125,72.81466080193432,5.461000362760134
2023-01-04 19:00:00,49.66684405061403,68.41416907280345,58.928839852179216,46.03496906761392,44.37035365764133,46.7433908965508,73.89690187906572,82.17141854706874,80.86402886211292,45.432148053541034,4.5660493972228196,45.21183514474679,3.6801039971929272,72.4334181085044,3.5233566132441134,73.30109650567735,5.269932246632502
2023-01-04 20:00:00,40.59463104239517,74.98918337364401,59.974795838930525,49.66684405061403,48.84810502230848,53.08240871678189,68.41416907280345,67.57398117784163,74.08320999608533,44.00586104030568,4.936831339960673,44.605549326308456,4.119840809188765,72.05475914336267,3.3439057865840613,72.49587488501112,3.810550723770236
2023-01-04 21:00:00,41.75610802790783,72.76092498364058,57.4143541631961,40.59463104239517,46.03496906761392,49.40446602623227,74.98918337364401,73.89690187906572,69.84231076118243,41.027792605771445,0.6345029922890715,43.25297161375894,3.765336643009272,75.03006572678531,2.2898556487669293,71.88739603529915,4.891774689509951
2023-01-04 22:00:00,40.73263874701132,77.34008882307134,61.23428401668807,41.75610802790783,49.66684405061403,44.37035365764133,72.76092498364058,68.41416907280345,82.17141854706874,41.073795173976826,0.5909002648321925,42.714297869651894,3.510293846357569,71.3413739620939,6.820204314751728,70.37532711280925,5.509550522944487
2023-01-04 23:00:00,40.73263874701132,63.923108079569786,49.06169668593144,40.73263874701132,40.59463104239517,48.84810502230848,77.34008882307134,74.98918337364401,67.57398117784163,41.42273469899812,1.1952812509383977,41.429807827122595,0.8879795542168615,68.6958950822558,7.499645702758507,68.66493750493362,7.480519301740883
2023-01-05 00:00:00,42.80292660297172,64.8244883441263,54.04961304449727,40.73263874701132,41.75610802790783,46.03496906761392,63.923108079569786,72.76092498364058,73.89690187906572,41.83182304847375,1.0410698631411182,41.334963867258786,1.0161631194462701,62.29980928308192,3.6204159740661486,66.40768259589147,7.22968348481182
